id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BMG,S_GEO,S_HAB,S_GROW
208955,,0.000000,0.000000,0.070000,0.720000,0.300000,0.573354,0.000000,0.000000,0.000000,0.000000
208956,,0.000000,0.000000,0.070000,0.760000,0.300000,0.540229,0.000000,0.227670,0.000000,0.584842
208957,IncFII(pCoo),0.000000,0.000000,0.595000,0.760000,0.900000,0.634016,0.000000,0.360849,0.166667,0.223984
208958,IncI2,0.000000,0.000000,0.070000,0.720000,0.900000,0.689122,0.000000,0.000000,0.000000,0.000000
208959,,0.000000,0.000000,0.120437,0.720000,0.300000,0.530743,0.000000,0.000000,0.000000,0.000000
208960,,0.000000,0.000000,0.173128,0.720000,0.300000,0.575275,0.000000,0.000000,0.000000,0.000000
208961,,0.000000,0.000000,0.142446,0.720000,0.300000,0.552711,0.000000,0.000000,0.000000,0.000000
208962,,0.000000,0.000000,0.595000,0.720000,0.300000,0.682575,0.000000,0.000000,0.000000,0.140165
208963,,0.691284,0.000000,0.178885,0.720000,0.300000,0.640002,0.480000,0.000000,0.000000,0.000000
208964,,0.872303,0.000000,0.135189,0.720000,0.300000,0.513717,0.000000,0.000000,0.000000,0.000000
208965,,0.000000,0.360000,0.085293,0.760000,0.300000,0.682843,0.000000,0.000000,0.000000,0.000000
208966,,0.000000,0.000000,0.097866,0.720000,0.300000,0.570118,0.000000,0.000000,0.000000,0.000000
208967,IncFII(pCoo),0.000000,0.000000,0.070000,0.720000,0.900000,0.546306,0.000000,0.000000,0.000000,0.000000
208968,,0.000000,0.000000,0.116540,0.720000,0.300000,0.536079,0.000000,0.000000,0.000000,0.000000
208969,,0.000000,0.510000,0.070000,0.760000,0.300000,0.685316,0.000000,0.000000,0.000000,0.000000
208970,,0.000000,0.330000,0.078579,0.740000,0.300000,0.648296,0.000000,0.000000,0.083333,0.000000
208971,,0.000000,0.000000,0.076143,0.720000,0.300000,0.670466,0.290000,0.000000,0.000000,0.000000
208972,IncFIB(AP001918),0.000000,0.000000,0.128196,0.720000,0.900000,0.613245,0.000000,0.000000,0.000000,0.000000
208973,,0.000000,0.000000,0.165541,0.720000,0.300000,0.488349,0.000000,0.000000,0.000000,0.000000
208974,IncI1,0.000000,0.000000,0.073815,0.720000,0.900000,0.702082,0.290000,0.000000,0.000000,0.000000
208975,,0.000000,0.330000,0.081855,0.740000,0.300000,0.626835,0.000000,0.000000,0.000000,0.000000
208976,IncFII(pSE11),0.000000,0.000000,0.595000,0.760000,0.900000,0.642273,0.000000,0.227670,0.083333,0.000000
208977,,0.000000,0.000000,0.109083,0.760000,0.300000,0.593667,0.000000,0.227670,0.083333,0.000000
208978,,0.000000,0.360000,0.070000,0.800000,0.300000,0.648614,0.490000,0.528634,0.166667,0.501970
208979,IncFII/IncFII(pCoo),0.000000,0.000000,0.645260,0.760000,0.900000,0.576976,0.000000,0.528634,0.250000,0.737821
208980,IncFII(pCoo),0.000000,0.330000,0.070000,0.740000,0.900000,0.566599,0.000000,0.000000,0.000000,0.000000
208981,,0.000000,0.000000,0.420000,0.720000,0.300000,0.684289,0.000000,0.000000,0.000000,0.000000
208982,,0.000000,0.330000,0.096800,0.740000,0.300000,0.572705,0.000000,0.000000,0.000000,0.000000
208983,IncI,0.000000,0.000000,0.070000,0.720000,0.300000,0.695914,0.000000,0.000000,0.000000,0.000000
208984,,0.000000,0.000000,0.103933,0.760000,0.300000,0.603044,0.000000,0.360849,0.083333,0.000000
208985,,0.000000,0.000000,0.096542,0.720000,0.300000,0.646253,0.290000,0.000000,0.000000,0.000000
208986,,0.436151,0.000000,0.124282,0.720000,0.300000,0.598774,0.600000,0.000000,0.000000,0.000000
208987,,0.691284,0.000000,0.173237,0.720000,0.300000,0.558420,0.000000,0.000000,0.000000,0.000000
208988,,0.000000,0.000000,0.070000,0.720000,0.300000,0.461017,0.000000,0.000000,0.000000,0.000000
208989,,0.872303,0.000000,0.078763,0.720000,0.300000,0.646888,0.000000,0.000000,0.000000,0.000000
208990,IncFIA,0.000000,0.000000,0.080850,0.720000,0.900000,0.632713,0.000000,0.000000,0.000000,0.000000
208991,,0.000000,0.000000,0.070000,0.720000,0.300000,0.462593,0.000000,0.000000,0.000000,0.000000
208992,,0.000000,0.000000,0.087157,0.720000,0.300000,0.648303,0.000000,0.000000,0.000000,0.000000
208993,IncFII,0.000000,0.000000,0.618259,0.720000,0.900000,0.582109,0.000000,0.360849,0.083333,0.000000
208994,,0.000000,0.480000,0.070000,0.780000,0.300000,0.588984,0.000000,0.000000,0.083333,0.000000
208995,,0.000000,0.000000,0.199199,0.720000,0.300000,0.514320,0.000000,0.000000,0.083333,0.000000
208996,IncFII(pCoo),0.000000,0.000000,0.595000,0.720000,0.900000,0.636242,0.000000,0.000000,0.000000,0.000000
208997,IncFII(pSE11),0.000000,0.000000,0.070000,0.720000,0.900000,0.596028,0.000000,0.227670,0.166667,0.223984
208998,,0.000000,0.000000,0.116218,0.720000,0.300000,0.582539,0.000000,0.000000,0.000000,0.000000
208999,,0.000000,0.000000,0.127659,0.760000,0.300000,0.567861,0.000000,0.000000,0.083333,0.000000
209000,,0.000000,0.000000,0.070000,0.760000,0.300000,0.582067,0.000000,0.910681,0.666667,0.825181
209001,IncI2,0.000000,0.000000,0.070000,0.760000,0.900000,0.694085,0.000000,0.000000,0.000000,0.000000
209002,,0.000000,0.330000,0.073921,0.740000,0.300000,0.700253,0.290000,0.000000,0.000000,0.000000
209003,,0.000000,0.540000,0.070000,0.780000,0.300000,0.666878,0.000000,0.000000,0.000000,0.000000
209004,,0.000000,0.360000,0.103814,0.800000,0.300000,0.649275,0.530000,0.360849,0.083333,0.584842
209005,,0.000000,0.000000,0.070000,0.760000,0.300000,0.631179,0.000000,0.000000,0.000000,0.000000
209006,,0.000000,0.000000,0.095058,0.760000,0.300000,0.577164,0.000000,0.000000,0.000000,0.000000
209007,,0.000000,0.480000,0.070000,0.780000,0.300000,0.695634,0.370000,0.227670,0.166667,0.521067
209008,,0.000000,0.000000,0.070000,0.720000,0.300000,0.565551,0.000000,0.000000,0.000000,0.000000
209009,,0.000000,0.330000,0.073481,0.740000,0.300000,0.708164,0.000000,0.000000,0.000000,0.000000
209010,,0.000000,0.000000,0.070000,0.760000,0.300000,0.673693,0.000000,0.227670,0.000000,0.000000
209011,,0.000000,0.000000,0.420000,0.720000,0.300000,0.586025,0.000000,0.000000,0.000000,0.000000
209012,,0.000000,0.000000,0.420000,0.760000,0.300000,0.584791,0.000000,0.000000,0.000000,0.000000
209013,,0.872303,0.360000,0.072677,0.760000,0.300000,0.725588,0.490000,0.000000,0.000000,0.000000
209014,,0.000000,0.000000,0.595000,0.760000,0.300000,0.645489,0.000000,0.455340,0.500000,0.501970
209015,,0.000000,0.000000,0.070000,0.720000,0.300000,0.505792,0.000000,0.000000,0.000000,0.000000
209016,,0.000000,0.000000,0.201176,0.760000,0.300000,0.513312,0.000000,0.000000,0.000000,0.000000
209017,,0.000000,0.480000,0.434757,0.740000,0.300000,0.685212,0.000000,0.000000,0.000000,0.000000
209018,,0.000000,0.000000,0.070000,0.720000,0.300000,0.543420,0.000000,0.000000,0.000000,0.000000
209019,,0.000000,0.000000,0.442779,0.720000,0.300000,0.583494,0.000000,0.000000,0.000000,0.000000
209020,IncFIB(AP001918),0.000000,0.000000,0.119358,0.720000,0.900000,0.532178,0.000000,0.000000,0.000000,0.000000
209021,,0.000000,0.000000,0.097345,0.720000,0.300000,0.617369,0.000000,0.000000,0.000000,0.000000
209022,,0.000000,0.330000,0.073915,0.740000,0.300000,0.700355,0.290000,0.000000,0.000000,0.000000
209023,,0.000000,0.000000,0.070000,0.720000,0.300000,0.545382,0.000000,0.000000,0.000000,0.000000
209024,IncFIB(AP001918),0.000000,0.480000,0.158222,0.780000,0.900000,0.585635,0.290000,0.683011,0.500000,0.906158
209025,,0.000000,0.000000,0.070000,0.760000,0.300000,0.529254,0.000000,0.360849,0.416667,0.555173
209026,,0.000000,0.000000,0.102347,0.720000,0.300000,0.652220,0.290000,0.000000,0.083333,0.000000
209027,,0.872303,0.360000,0.073593,0.760000,0.300000,0.706060,0.370000,0.000000,0.000000,0.000000
209028,IncI2,0.000000,0.000000,0.070000,0.720000,0.900000,0.679838,0.000000,0.227670,0.000000,0.140165
209029,,0.000000,0.000000,0.454666,0.760000,0.300000,0.555627,0.000000,0.000000,0.000000,0.000000
209030,,0.000000,0.360000,0.090034,0.760000,0.300000,0.684013,0.000000,0.000000,0.000000,0.000000
209031,,0.000000,0.000000,0.070000,0.760000,0.300000,0.561354,0.000000,0.528634,0.333333,0.521067
209032,,0.436151,0.000000,0.075048,0.760000,0.300000,0.683496,0.750000,0.000000,0.000000,0.000000
209033,,0.000000,0.000000,0.122650,0.760000,0.300000,0.573892,0.000000,0.000000,0.000000,0.000000
209034,,0.000000,0.330000,0.070000,0.740000,0.300000,0.718162,0.450000,0.227670,0.083333,0.000000
209035,,0.000000,0.000000,0.600468,0.760000,0.300000,0.678184,0.000000,0.000000,0.083333,0.403640
209036,,0.000000,0.330000,0.083348,0.740000,0.300000,0.664960,0.000000,0.000000,0.083333,0.000000
209037,,0.000000,0.000000,0.070000,0.720000,0.300000,0.491566,0.000000,0.000000,0.000000,0.000000
209038,,0.000000,0.000000,0.070000,0.760000,0.300000,0.585322,0.290000,0.360849,0.166667,0.223984
209039,,0.000000,0.390000,0.084434,0.780000,0.300000,0.686679,0.000000,0.000000,0.000000,0.000000
209040,,0.000000,0.000000,0.107425,0.720000,0.300000,0.550545,0.000000,0.000000,0.000000,0.000000
209041,,0.000000,0.000000,0.603034,0.720000,0.300000,0.698654,0.000000,0.000000,0.000000,0.000000
209042,IncI1,0.000000,0.000000,0.083521,0.720000,0.900000,0.664108,0.000000,0.000000,0.000000,0.000000
209043,,0.000000,0.000000,0.070000,0.720000,0.300000,0.630933,0.000000,0.000000,0.000000,0.000000
209044,,0.436151,0.330000,0.105917,0.740000,0.300000,0.626181,0.000000,0.000000,0.000000,0.000000
209045,,0.000000,0.000000,0.070000,0.720000,0.300000,0.614507,0.000000,0.000000,0.000000,0.000000
209046,,0.000000,0.000000,0.070000,0.720000,0.300000,0.568622,0.000000,0.000000,0.000000,0.000000
209047,,0.000000,0.330000,0.094023,0.740000,0.300000,0.671962,0.000000,0.000000,0.000000,0.000000
209048,,0.000000,0.000000,0.070000,0.720000,0.300000,0.678875,0.000000,0.000000,0.000000,0.000000
209049,,0.872303,0.000000,0.160226,0.720000,0.300000,0.538147,0.000000,0.000000,0.000000,0.000000
209050,,0.000000,0.000000,0.070000,0.720000,0.300000,0.545328,0.000000,0.000000,0.000000,0.000000
209051,,0.000000,0.360000,0.070000,0.800000,0.300000,0.665773,0.330000,0.000000,0.000000,0.000000
209052,,0.000000,0.000000,0.070000,0.760000,0.300000,0.582324,0.000000,0.000000,0.000000,0.000000
209053,,0.000000,0.330000,0.073932,0.740000,0.300000,0.700072,0.290000,0.000000,0.000000,0.000000
209054,,0.000000,0.480000,0.081244,0.780000,0.300000,0.630348,0.290000,0.227670,0.083333,0.140165
209055,,0.000000,0.000000,0.070000,0.760000,0.300000,0.525305,0.000000,0.000000,0.000000,0.000000
209056,,0.000000,0.390000,0.084441,0.780000,0.300000,0.686645,0.000000,0.000000,0.000000,0.000000
209057,,0.000000,0.330000,0.070000,0.740000,0.300000,0.683739,0.290000,0.000000,0.000000,0.000000
209058,,0.000000,0.000000,0.070000,0.720000,0.300000,0.694987,0.370000,0.000000,0.000000,0.000000
209059,,0.000000,0.330000,0.070000,0.780000,0.300000,0.601341,0.000000,0.000000,0.000000,0.000000
209060,,0.000000,0.480000,0.070000,0.780000,0.300000,0.590850,0.000000,0.000000,0.000000,0.000000
209061,,0.000000,0.000000,0.420000,0.720000,0.300000,0.624497,0.000000,0.000000,0.000000,0.000000
209062,,0.000000,0.000000,0.129067,0.720000,0.300000,0.566261,0.000000,0.000000,0.000000,0.000000
209063,,0.000000,0.000000,0.077751,0.720000,0.300000,0.655036,0.000000,0.000000,0.000000,0.000000
209064,,0.000000,0.480000,0.070000,0.740000,0.300000,0.572599,0.000000,0.000000,0.000000,0.000000
209065,,0.000000,0.000000,0.070000,0.720000,0.300000,0.667702,0.000000,0.000000,0.000000,0.000000
209066,,0.000000,0.000000,0.134599,0.720000,0.300000,0.560319,0.000000,0.000000,0.083333,0.140165
209067,,0.000000,0.000000,0.070000,0.720000,0.300000,0.570524,0.000000,0.000000,0.000000,0.000000
209068,,0.000000,0.000000,0.314698,0.720000,0.300000,0.471936,0.000000,0.000000,0.000000,0.000000
209069,,0.000000,0.000000,0.070000,0.720000,0.300000,0.677545,0.000000,0.000000,0.000000,0.000000
209070,,0.000000,0.000000,0.430145,0.720000,0.300000,0.637169,0.000000,0.000000,0.000000,0.000000
209071,,0.000000,0.000000,0.070000,0.720000,0.300000,0.632872,0.000000,0.000000,0.000000,0.000000
209072,,0.000000,0.000000,0.070000,0.720000,0.300000,0.579034,0.000000,0.227670,0.083333,0.000000
209073,,0.000000,0.000000,0.102694,0.760000,0.300000,0.559514,0.000000,0.000000,0.000000,0.000000
209074,,0.436151,0.000000,0.070000,0.720000,0.300000,0.640746,0.330000,0.000000,0.000000,0.000000
209075,,0.000000,0.000000,0.070000,0.720000,0.300000,0.569150,0.000000,0.000000,0.000000,0.000000
209076,,0.000000,0.000000,0.613867,0.720000,0.300000,0.641998,0.000000,0.000000,0.000000,0.000000
209077,,0.000000,0.330000,0.073916,0.740000,0.300000,0.700335,0.290000,0.000000,0.000000,0.000000
209078,,0.000000,0.000000,0.420000,0.720000,0.300000,0.685831,0.370000,0.000000,0.000000,0.000000
209079,,0.000000,0.480000,0.070000,0.780000,0.300000,0.699027,0.000000,0.000000,0.000000,0.000000
209080,,0.000000,0.000000,0.070000,0.760000,0.300000,0.566051,0.000000,0.000000,0.000000,0.000000
209081,,0.000000,0.360000,0.070000,0.760000,0.300000,0.662543,0.330000,0.000000,0.000000,0.000000
209082,,0.000000,0.480000,0.070000,0.740000,0.300000,0.607198,0.290000,0.000000,0.000000,0.000000
209083,,0.000000,0.000000,0.612261,0.760000,0.300000,0.647900,0.290000,0.227670,0.166667,0.140165
209084,,0.000000,0.000000,0.090016,0.720000,0.300000,0.592075,0.000000,0.000000,0.000000,0.000000
209085,,0.000000,0.000000,0.070000,0.720000,0.300000,0.643842,0.000000,0.000000,0.000000,0.000000
209086,,0.000000,0.000000,0.070000,0.720000,0.300000,0.547564,0.000000,0.000000,0.000000,0.000000
209087,,0.000000,0.000000,0.070000,0.760000,0.300000,0.486853,0.000000,0.227670,0.083333,0.000000
209088,,0.000000,0.330000,0.103462,0.740000,0.300000,0.630879,0.000000,0.000000,0.000000,0.000000
209089,,0.000000,0.000000,0.070000,0.760000,0.300000,0.523860,0.000000,0.227670,0.083333,0.000000
209090,,0.000000,0.000000,0.070000,0.760000,0.300000,0.505434,0.000000,0.000000,0.000000,0.000000
209091,,0.000000,0.000000,0.420000,0.720000,0.300000,0.683396,0.000000,0.000000,0.000000,0.000000
209092,IncFII,0.691284,0.000000,0.206738,0.760000,0.900000,0.618965,0.830000,0.000000,0.166667,0.102917
209093,,0.000000,0.330000,0.074146,0.740000,0.300000,0.696556,0.290000,0.000000,0.083333,0.000000
209094,,0.000000,0.000000,0.103845,0.720000,0.300000,0.603217,0.000000,0.000000,0.000000,0.000000
209095,,0.000000,0.000000,0.070000,0.720000,0.300000,0.490388,0.000000,0.000000,0.000000,0.140165
209096,,0.000000,0.000000,0.420000,0.720000,0.300000,0.647563,0.000000,0.000000,0.000000,0.000000
209097,,0.000000,0.000000,0.077905,0.760000,0.300000,0.653730,0.000000,0.227670,0.166667,0.140165
209098,,0.000000,0.000000,0.115942,0.720000,0.300000,0.536938,0.000000,0.000000,0.000000,0.000000
209099,,0.000000,0.510000,0.079174,0.800000,0.300000,0.643846,0.000000,0.528634,0.333333,0.611119
209100,IncFIB(AP001918),0.000000,0.000000,0.106814,0.720000,0.900000,0.597635,0.000000,0.000000,0.000000,0.000000
209101,,0.000000,0.000000,0.107071,0.720000,0.300000,0.624083,0.000000,0.000000,0.000000,0.000000
209102,,0.000000,0.000000,0.420000,0.720000,0.300000,0.590470,0.000000,0.000000,0.000000,0.000000
209103,,0.436151,0.000000,0.079182,0.720000,0.300000,0.643793,0.330000,0.000000,0.000000,0.000000
209104,,0.000000,0.000000,0.094558,0.720000,0.300000,0.578503,0.290000,0.000000,0.000000,0.000000
209105,,0.436151,0.330000,0.097726,0.780000,0.300000,0.677256,0.290000,1.000000,1.000000,0.885066
209106,,0.000000,0.000000,0.070000,0.760000,0.300000,0.620095,0.000000,0.000000,0.000000,0.000000
209107,,0.691284,0.000000,0.420000,0.760000,0.300000,0.577120,0.000000,0.000000,0.000000,0.140165
209108,,0.000000,0.000000,0.086280,0.760000,0.300000,0.651782,0.000000,0.360849,0.166667,0.223984
209109,,0.691284,0.000000,0.866613,0.800000,0.300000,0.567925,0.290000,0.756304,0.500000,0.675941
209110,IncI1,0.000000,0.000000,0.070000,0.760000,0.900000,0.605368,0.000000,0.528634,0.250000,0.284318
209111,,0.000000,0.510000,0.070000,0.760000,0.300000,0.687165,0.000000,0.000000,0.000000,0.000000
209112,,0.000000,0.000000,0.603727,0.720000,0.300000,0.693160,0.290000,0.000000,0.000000,0.000000
209113,,0.000000,0.360000,0.085341,0.760000,0.300000,0.682636,0.000000,0.000000,0.000000,0.000000
209114,IncFII(pCoo),0.000000,0.000000,0.595000,0.720000,0.900000,0.636297,0.000000,0.000000,0.000000,0.000000
209115,,0.000000,0.000000,0.120719,0.760000,0.300000,0.576373,0.330000,0.816189,0.666667,0.708202
209116,IncFII/IncFII(pCoo),0.000000,0.480000,0.440941,0.740000,0.900000,0.635076,0.000000,0.227670,0.083333,0.000000
209117,,0.000000,0.000000,0.120420,0.720000,0.300000,0.530765,0.000000,0.000000,0.000000,0.000000
209118,,0.000000,0.000000,0.095755,0.720000,0.300000,0.575344,0.290000,0.000000,0.000000,0.000000
209119,IncB/O/K/Z,0.000000,0.000000,0.087040,0.720000,0.500000,0.602758,0.000000,0.000000,0.000000,0.000000
209120,,0.000000,0.000000,0.070000,0.720000,0.300000,0.564028,0.000000,0.000000,0.000000,0.000000
209121,,0.872303,0.000000,0.070000,0.720000,0.300000,0.553808,0.000000,0.000000,0.000000,0.000000
209122,,0.000000,0.000000,0.124054,0.720000,0.300000,0.526147,0.290000,0.000000,0.000000,0.000000
209123,,0.000000,0.000000,0.070000,0.720000,0.300000,0.544226,0.000000,0.000000,0.000000,0.000000
209124,,0.000000,0.000000,0.109113,0.760000,0.300000,0.639614,0.000000,0.528634,0.250000,0.370481
209125,,0.000000,0.000000,0.070000,0.720000,0.300000,0.602804,0.000000,0.000000,0.000000,0.000000
209126,,0.000000,0.000000,0.070000,0.760000,0.300000,0.563893,0.000000,0.360849,0.333333,0.521067
209127,IncB/O/K/Z,0.000000,0.000000,0.076507,0.760000,0.500000,0.666640,0.000000,0.528634,0.166667,0.458090
209128,IncFII(pSE11),0.872303,0.000000,0.640795,0.760000,0.900000,0.583150,0.000000,0.528634,0.250000,0.656245
209129,,0.000000,0.000000,0.070000,0.720000,0.300000,0.664317,0.000000,0.000000,0.000000,0.000000
209130,,0.000000,0.000000,0.432816,0.720000,0.300000,0.621661,0.000000,0.000000,0.000000,0.000000
209131,,0.000000,0.330000,0.090706,0.740000,0.300000,0.696631,0.330000,0.000000,0.000000,0.000000
209132,,0.000000,0.540000,0.070000,0.820000,0.300000,0.691676,0.290000,0.455340,0.333333,0.555173
209133,,0.000000,0.480000,0.420000,0.740000,0.300000,0.583180,0.000000,0.000000,0.000000,0.000000
209134,,0.000000,0.330000,0.085386,0.740000,0.300000,0.655531,0.000000,0.000000,0.000000,0.000000
209135,,0.000000,0.000000,0.420000,0.720000,0.300000,0.554840,0.000000,0.000000,0.000000,0.000000
209136,,0.000000,0.000000,0.133025,0.720000,0.300000,0.588863,0.000000,0.000000,0.000000,0.000000
209137,,0.000000,0.000000,0.070000,0.760000,0.300000,0.683425,0.290000,0.227670,0.083333,0.140165
209138,,0.000000,0.000000,0.070000,0.760000,0.300000,0.625446,0.000000,0.000000,0.000000,0.000000
209139,,0.000000,0.000000,0.070000,0.720000,0.300000,0.550693,0.000000,0.000000,0.000000,0.000000
209140,,0.000000,0.000000,0.070000,0.760000,0.300000,0.681112,0.000000,0.000000,0.000000,0.000000
209141,,0.000000,0.000000,0.083434,0.760000,0.300000,0.618538,0.370000,0.360849,0.166667,0.331538
209142,,0.000000,0.000000,0.107665,0.760000,0.300000,0.596120,0.290000,0.227670,0.083333,0.140165
209143,,0.000000,0.000000,0.108412,0.720000,0.300000,0.594816,0.000000,0.227670,0.083333,0.140165
209144,,0.000000,0.000000,0.135378,0.720000,0.300000,0.586431,0.000000,0.000000,0.000000,0.000000
209145,,0.000000,0.330000,0.110077,0.740000,0.300000,0.664907,0.000000,0.000000,0.000000,0.000000
209146,,0.000000,0.000000,0.102996,0.760000,0.300000,0.558903,0.000000,0.455340,0.166667,0.370481
209147,,0.000000,0.000000,0.070000,0.760000,0.300000,0.521875,0.000000,0.000000,0.000000,0.000000
209148,IncI2,0.000000,0.000000,0.070000,0.760000,0.900000,0.597944,0.000000,0.000000,0.000000,0.223984
209149,,0.000000,0.360000,0.092405,0.760000,0.300000,0.657499,0.000000,0.000000,0.000000,0.000000
209150,,0.000000,0.330000,0.109154,0.740000,0.300000,0.666452,0.000000,0.000000,0.000000,0.000000
209151,,0.000000,0.000000,0.074418,0.720000,0.300000,0.692334,0.290000,0.000000,0.000000,0.000000
209152,,0.000000,0.000000,0.070000,0.720000,0.300000,0.594483,0.000000,0.227670,0.000000,0.000000
209153,,0.000000,0.000000,0.070000,0.720000,0.300000,0.609505,0.000000,0.000000,0.000000,0.000000
209154,,0.000000,0.000000,0.070000,0.720000,0.300000,0.550974,0.000000,0.000000,0.000000,0.000000
209155,,0.000000,0.000000,0.420000,0.760000,0.300000,0.661630,0.000000,0.360849,0.166667,0.140165
